,Informative 1,Informative 2,Informative 3,Informative 4,Informative 5,Informative 6,Informative 7,Informative 8,Informative 9,Informative 10,Redundant 11,Redundant 12,Redundant 13,Redundant 14,Redundant 15,Redundant 16,Redundant 17,Redundant 18,Redundant 19,Redundant 20,Redundant 21,Redundant 22,Redundant 23,Redundant 24,Redundant 25,Redundant 26,Redundant 27,Redundant 28,Redundant 29,Redundant 30,Redundant 31,Redundant 32,Redundant 33,Redundant 34,Redundant 35,Redundant 36,Redundant 37,Redundant 38,Redundant 39,Redundant 40,Redundant 41,Redundant 42,Redundant 43,Redundant 44,Redundant 45,Redundant 46,Redundant 47,Redundant 48,Redundant 49,Redundant 50,Redundant 51,Redundant 52,Redundant 53,Redundant 54,Redundant 55,Redundant 56,Redundant 57,Redundant 58,Redundant 59,Redundant 60,Repeated 61,Repeated 62,Repeated 63,Repeated 64,Repeated 65,Repeated 66,Repeated 67,Repeated 68,Repeated 69,Repeated 70,Repeated 71,Repeated 72,Repeated 73,Repeated 74,Repeated 75,Repeated 76,Repeated 77,Repeated 78,Repeated 79,Repeated 80,Repeated 81,Repeated 82,Repeated 83,Repeated 84,Repeated 85,Useless 86,Useless 87,Useless 88,Useless 89,Useless 90,Useless 91,Useless 92,Useless 93,Useless 94,Useless 95,Useless 96,Useless 97,Useless 98,Useless 99,Useless 100,Critical 1,Critical 2,Critical 3
0,-0.17384941597966197,-1.4787190271913206,0.5436114420115357,-0.154802004672962,-0.20567728799653728,-0.28577167881324717,-1.095266599807375,0.2579204764255332,1.6703818725344208,-2.5718370402560007,-1.5781308084607806,3.2169733027007883,3.581005906676917,-2.4883832274410924,0.43446571565175135,-1.39552586576683,-2.8643621174058085,0.49253931612799084,-1.5870238459120933,3.0509573393632343,-1.4270594600325022,0.6849104942869021,-0.5909573094247399,-0.28312417721557837,0.817403442368323,2.202080510087768,-1.3780941269770137,1.765198658642016,-3.4046975570174003,3.3435197907705305,1.2541095957770751,-1.4443966410430311,2.5167496879427893,-1.4450720394404408,4.0218433146637995,-0.789723183232846,0.0156569926145353,-1.5285042155447386,-1.7852684373559597,2.7347317991783546,-1.092296062180964,1.7240825840001073,-0.7629151920137774,0.41388021125383756,-1.342294192468406,4.053602220257771,2.698787469081589,-0.45502432159597755,0.4704274841448323,1.1461100913609057,3.6182507114017337,2.183824706739499,1.0846259405152996,3.020096578186932,-1.7802756544468636,1.892204534902942,2.8646694817223586,1.6487736085757496,-4.561554326949132,-3.904945631032515,-2.5718370402560007,0.5436114420115357,1.892204534902942,-1.4443966410430311,2.5167496879427893,2.698787469081589,3.0509573393632343,-3.4046975570174003,1.6487736085757496,-1.092296062180964,-2.5718370402560007,1.6703818725344208,3.581005906676917,4.053602220257771,0.49253931612799084,-1.4787190271913206,2.8646694817223586,-1.5781308084607806,-1.4787190271913206,0.43446571565175135,0.43446571565175135,2.202080510087768,-1.7802756544468636,1.0846259405152996,1.765198658642016,1.3137006117919356,-2.1278457219335216,-0.12877425478424495,-1.4102645281739967,-0.3867933378573258,-0.006736156114102297,-0.3548545730742157,-1.025275430669701,-1.0760066377147952,0.7279413890322503,1.5348098061038578,-2.0604769289335,-0.3276186660655158,0.7319641373943171,-0.03260376040084858,-8.600644563413997,1.327445899004923,11.096080515998077
1,-2.3378051465307137,-2.8066777027853065,-1.600544477781914,0.3349114273828935,0.5317249919635694,-0.023029717658459514,2.7020099682851075,0.13271900294379746,-2.523139978152794,1.336735341516576,2.590552326449745,-1.3856758490756802,1.873949712696436,1.2733170737891892,1.3582172923787519,4.789129455058677,4.582722089019566,0.6251793521173413,-1.2669935868664162,-1.685981368595095,-0.8062810069655012,4.789145756511683,1.360505614760412,1.0926900456350583,-1.2623936148348505,-4.869709679410483,-0.6221730781723064,-2.513538226819282,-1.430530293277204,-0.5288874241767679,-6.6138155630937385,3.503202868994107,2.0433300824551552,6.995015217524933,-4.25157667079752,-5.438962399006091,-3.8262727377535892,3.5754346504317125,-0.7761674516080587,-5.594960298222741,8.136224884947719,3.315911567798205,5.834509935911525,-0.03675877734000136,1.8343520056726121,-2.720337420520627,1.2948703507180659,0.5974813985863758,-5.092666772344321,3.5735256507089015,-2.5663800482963377,-3.998922501353649,-1.0709802545290192,-1.4086338851523654,6.526315793673057,1.777401444510209,-1.4915624900357094,1.4419528393171224,1.540785635858389,4.512981779170699,1.336735341516576,-1.600544477781914,1.777401444510209,3.503202868994107,2.0433300824551552,1.2948703507180659,-1.685981368595095,-1.430530293277204,1.4419528393171224,8.136224884947719,1.336735341516576,-2.523139978152794,1.873949712696436,-2.720337420520627,0.6251793521173413,-2.8066777027853065,-1.4915624900357094,2.590552326449745,-2.8066777027853065,1.3582172923787519,1.3582172923787519,-4.869709679410483,6.526315793673057,-1.0709802545290192,-2.513538226819282,-1.1136866219055395,-0.4777894040635778,0.3021502374318582,-0.3071921093803557,-0.04797993391856003,-0.01916049758164179,-0.5242816096582952,0.8165690239710347,-0.4774915968411002,-1.0054679922322418,2.229639433423198,-0.0777940894374174,-2.6001207001989832,1.2547448373376535,1.251528869213899,-10.924633682912768,-0.49206702122137885,9.303452076821902
2,-0.9643906333242502,-0.07339184165248225,-0.27661385097876046,2.6937120718000673,1.9552648686965097,-0.5476011560839663,1.7867522234683877,1.7627542517719585,-1.6256525902735293,0.3661322128235125,2.097845021350886,-0.8903019912292166,0.9130266845826643,4.209500278447694,0.9591277767399119,1.1329023249427221,1.4364784300454703,3.755765908232638,-2.884781633938248,-2.3062763475885673,-3.5931733741927876,0.9254686599788448,2.095229721462475,-3.192861076254118,0.24363021346399297,3.698014781639297,-0.3312953477164597,-0.7121151661836075,3.9828448864975603,0.2758461744612311,-4.494378527008072,-1.155458065020405,0.32783488065846395,2.4743280448049108,-3.7524369149638925,-0.5258627132610748,-0.32838905303857113,1.8376533232199508,0.5341852076217276,-5.30324153179749,5.263291855384925,-0.3037524322196149,1.7150896125567794,-0.6721055968161259,-0.610748662598483,-2.263711953102395,-2.8783895593881104,-1.3941324512811095,-1.1425428074619333,-0.7804048227931025,1.288601358295339,-4.541214164866842,-2.0827427115983324,0.6863785452969866,4.2170065919925275,0.7588512403556804,-4.444778801371295,2.1299549225398864,4.104094131055843,4.565315456817381,0.3661322128235125,-0.27661385097876046,0.7588512403556804,-1.155458065020405,0.32783488065846395,-2.8783895593881104,-2.3062763475885673,3.9828448864975603,2.1299549225398864,5.263291855384925,0.3661322128235125,-1.6256525902735293,0.9130266845826643,-2.263711953102395,3.755765908232638,-0.07339184165248225,-4.444778801371295,2.097845021350886,-0.07339184165248225,0.9591277767399119,0.9591277767399119,3.698014781639297,4.2170065919925275,-2.0827427115983324,-0.7121151661836075,0.4571755311570313,0.6316352098206687,2.1597423126681368,-0.9628017639684975,0.13324005397481176,1.9697026790511198,2.181569080968208,-0.3660923129077371,2.0101508500891336,0.8026307013236168,1.4952144978685697,0.7698209031577865,0.3054462438603733,2.209387125902919,-0.5286099642377425,-9.940369630079825,0.23194417256685904,10.375942065014684
3,-1.173434108554403,1.4464077344617532,-3.2531732286102186,-0.3476394177741612,1.8845148609370272,-3.4624741122879326,-1.5798115930743206,0.39119234212594356,-0.9998561701112529,-0.9570088816937306,-1.909847943895321,-0.7372177885816811,1.296883237066848,-2.286830976816352,-0.2657456848251815,-0.31752981180938217,-4.312481146333916,1.1102716419783516,1.729340830333247,-4.310277930912666,7.026526120462356,5.103734255437569,2.122939841102392,-0.4509463857755279,1.32914321265459,0.513698615697102,2.2077547622083307,-4.271491694834408,-2.9131778336424086,-2.8575053923928375,-1.532350584747933,3.2513477474439036,7.468384345463843,-5.632805637971127,-2.426333449224964,-2.2925367292441714,-0.795306767054221,5.3221697651776125,3.152919805596201,3.014269206208427,-0.12421618322217044,-1.1045014897609964,-2.5892283536344594,-1.5137210794007623,3.5356841230093305,-5.0981715264128855,1.8017606595225908,-8.589310360132197,4.255594288395334,-2.3780730169595414,2.808298364513791,3.180413957794432,3.4664192010091037,-1.7742092494799906,3.4243366897275047,-3.5309673894076195,4.773521868987049,-6.668072979569114,-5.916858231716319,1.2571102400964005,-0.9570088816937306,-3.2531732286102186,-3.5309673894076195,3.2513477474439036,7.468384345463843,1.8017606595225908,-4.310277930912666,-2.9131778336424086,-6.668072979569114,-0.12421618322217044,-0.9570088816937306,-0.9998561701112529,1.296883237066848,-5.0981715264128855,1.1102716419783516,1.4464077344617532,4.773521868987049,-1.909847943895321,1.4464077344617532,-0.2657456848251815,-0.2657456848251815,0.513698615697102,3.4243366897275047,3.4664192010091037,-4.271491694834408,1.9022831403539713,2.0606889337279184,1.3630483212767515,-0.07172898181100094,0.24443534797901806,-1.2748056152728766,-0.45257996994319016,0.6207117531051783,-1.4267123057666307,-0.2979113279980711,1.9448286415681042,-0.1543640727738832,1.0336283354875164,0.5665024550552186,-0.3076894365069016,-10.646936777705573,0.03253338639067896,13.254473067372926
4,-1.1677353422995076,-2.2107879014434078,-0.18287843260284625,0.8490039555117033,-0.5053690024478752,0.6104399537475691,3.0851279396396283,-1.2283572905287705,0.4618685783351353,1.5376337132581206,0.4822768785326202,0.42024401321565674,-1.5703557861681412,1.2648136776744479,-0.3424264993183915,1.2772498200063636,3.9027467889182104,1.0359814880712215,-0.9190523620438183,1.2090063759526182,-1.6444339661985425,-1.4749147492643646,1.8566602227625848,-1.5201615927574532,0.1654969686469126,-3.2083727987723654,-1.155460585797735,-0.40462197030564945,-0.7442384245646385,0.34328562669445917,-3.6436038877823447,-0.3074607118679731,-3.697485007857356,6.68621175231999,-1.3589512336304643,-4.306591611250287,-0.8416839279591808,-1.1277859885960884,-2.926280320813798,-3.8751032724116863,4.369621735721098,3.3752293281339028,1.8693857842368289,-1.2712838979650067,-1.2116519308294738,-0.4773122834741657,1.5289386656272035,4.880829624213266,-8.137719408974432,4.200706699038972,-4.113684894886409,-1.7596256282498661,-0.6722892733020188,-0.6121474662490094,2.1721588791713478,2.6520816141000196,-3.542570990822058,4.3180347803844805,3.4597903841843953,2.982375810042299,1.5376337132581206,-0.18287843260284625,2.6520816141000196,-0.3074607118679731,-3.697485007857356,1.5289386656272035,1.2090063759526182,-0.7442384245646385,4.3180347803844805,4.369621735721098,1.5376337132581206,0.4618685783351353,-1.5703557861681412,-0.4773122834741657,1.0359814880712215,-2.2107879014434078,-3.542570990822058,0.4822768785326202,-2.2107879014434078,-0.3424264993183915,-0.3424264993183915,-3.2083727987723654,2.1721588791713478,-0.6722892733020188,-0.40462197030564945,-0.15504865885163163,0.16686524744165504,-2.0510224885260975,0.9469748008755057,-0.11838007505413023,0.9819171632688918,0.38820061355195645,-0.16255961747506978,0.19754862805014903,0.20091093732841497,1.4761900997298043,0.06265449277865744,0.2881655076420865,-1.2618897827267748,-0.04704344829848102,-10.69822331361359,-1.4573220673117102,9.890677214643276
5,1.782320092838726,1.550657252491038,-0.3496093145968289,1.0330894069734564,1.4106335009068762,0.14700700628595098,-1.7400503201032722,0.4033963156004161,0.8080099487921527,-0.3182388440704789,-2.2982411240881717,1.354028513564254,-0.9360870954114827,0.41297494774341925,1.4572097776597743,-3.384732936691231,-2.5253008342225742,0.755329614559006,0.09734973187047734,1.1399166854348306,0.9152419332093436,-2.4704824126941456,0.8636600824734135,-1.2323455997626511,0.5810237797585202,3.7672264176205563,1.2368116138767464,1.3293566484180124,1.1420070497198542,-0.746349177935225,1.7298858939152104,-3.127590939418315,-0.7133890247150326,-5.138551646015825,2.045512879978882,2.908051095394889,1.2148188067506611,-1.9419792885885883,1.3034090324519803,1.7681663777054681,-2.6178064004363284,-3.371283146201207,-2.7274473402507002,0.15027905586254356,-0.5145540229321581,0.35908055104618986,-2.9683595044484488,-0.24022110982862377,5.061834221189349,-4.420403404655304,0.8675902707866427,1.648642123584654,0.150128959416833,0.8179121330496736,-1.8261283393907515,-1.0905672792699959,-1.1219568954276085,-0.9958442180106534,1.5090052775411162,-0.951190650829963,-0.3182388440704789,-0.3496093145968289,-1.0905672792699959,-3.127590939418315,-0.7133890247150326,-2.9683595044484488,1.1399166854348306,1.1420070497198542,-0.9958442180106534,-2.6178064004363284,-0.3182388440704789,0.8080099487921527,-0.9360870954114827,0.35908055104618986,0.755329614559006,1.550657252491038,-1.1219568954276085,-2.2982411240881717,1.550657252491038,1.4572097776597743,1.4572097776597743,3.7672264176205563,-1.8261283393907515,0.150128959416833,1.3293566484180124,1.4543101017964906,0.428821006012148,-1.0810120697625603,-0.9738283359082052,-0.7414954274106673,0.9996310435934835,0.8765405122923029,-3.4542548528409984,-0.08138569428412104,0.1476381003869167,-0.9621435288593144,-0.39047499694389004,1.3309985491296976,0.40884321181450367,-0.49958264031183874,-10.39348538542175,-0.14633347788976098,9.42661544913504
6,-1.6471071119615182,-1.3775932125502244,0.6894731592820207,4.30012082316324,0.8834764089870178,0.737963278963867,-0.4898467144202884,4.0275620302445665,0.12002607062601528,-1.3595617129764,2.291742047656649,2.2887800484997056,8.188822712789067,4.101921706015882,2.154741022138511,-0.8179676124811719,-3.108226351596082,3.4859558211777926,-7.904255689055182,-1.7718988599384335,-7.997039483376821,3.686507471189898,0.6544606303306854,-4.2015314801739905,1.319180394855675,10.323138916243717,-3.2062085863507064,3.417974085382703,4.249028386832429,5.765308327271086,-1.8852660919355935,-2.8384376224217625,2.352225895513193,4.239334907163522,0.5887055990464661,2.057521854489733,-1.0270416726640093,-1.3199189028689184,2.1859144800070527,-2.7796022883165277,5.696638679100316,1.1085893423094177,4.027144317352492,-2.9634996506518783,-4.2913030667749705,3.0981066270488564,-5.826802418920264,-3.803479994830137,-0.5140125135599536,-2.537632255178512,7.85725128467236,-4.323699859155646,0.5987572137844249,6.111444777935626,1.0273729989187916,5.432741767501381,-3.168609358370981,6.011628575978234,0.0817185757265786,1.7218208075020824,-1.3595617129764,0.6894731592820207,5.432741767501381,-2.8384376224217625,2.352225895513193,-5.826802418920264,-1.7718988599384335,4.249028386832429,6.011628575978234,5.696638679100316,-1.3595617129764,0.12002607062601528,8.188822712789067,3.0981066270488564,3.4859558211777926,-1.3775932125502244,-3.168609358370981,2.291742047656649,-1.3775932125502244,2.154741022138511,2.154741022138511,10.323138916243717,1.0273729989187916,0.5987572137844249,3.417974085382703,-0.1873083616080402,-0.22787312899556308,0.2819551981854992,-1.4297306562360077,-0.6697552997899471,1.0353964498047432,-0.07256648695919042,-0.8499082527601255,-0.8086600416577134,0.7208436021306857,-0.5178052653301162,0.5109033790865827,-0.6268343208914771,-1.1299648926666546,0.2444479584974529,-9.104806779972268,0.500527585302386,10.77992253610413
7,-1.1032692503126351,-1.242760937584253,-0.5421902149213799,-0.4269815613212439,-2.8556434235645876,1.3733937439215353,2.718601462118448,-2.7992625816341477,0.044433823903412106,1.480230839895683,1.4485519348511093,-0.017190910781652767,-1.898200670174674,-1.0314553333864813,-2.5593792494541954,0.42456699513711893,3.64381776035795,-1.8575839051123462,1.466866173017586,0.42473450660990875,-0.33248893381338057,-0.571560606271675,1.3639180355258826,1.9186967759406655,-0.26886055744633264,-7.130538238329044,-0.27688634861404793,-2.783228706013602,-1.7246311038319395,-0.47266333774037034,-1.6084122636238993,1.0680770209073314,-4.140789117013886,6.812344966671018,-0.7090066524212509,-4.180154840015516,-2.1659714936845997,-1.5566933333386315,-2.66599292971722,0.022463592127379733,3.1721199996648677,3.0407377729175984,0.7357971817601097,-1.1322996891884503,-1.5259999819075611,-2.5743503508105556,2.3280489776903046,3.7640206171716475,-8.423160820361717,3.9994389776744743,-5.45161630729177,-0.03393056407480568,0.9640821133757763,-3.8223383823617127,1.2712062152671117,2.433586897382012,-1.2275475917066103,1.848474952365913,1.5836804231182873,2.2916054748289483,1.480230839895683,-0.5421902149213799,2.433586897382012,1.0680770209073314,-4.140789117013886,2.3280489776903046,0.42473450660990875,-1.7246311038319395,1.848474952365913,3.1721199996648677,1.480230839895683,0.044433823903412106,-1.898200670174674,-2.5743503508105556,-1.8575839051123462,-1.242760937584253,-1.2275475917066103,1.4485519348511093,-1.242760937584253,-2.5593792494541954,-2.5593792494541954,-7.130538238329044,1.2712062152671117,0.9640821133757763,-2.783228706013602,-0.09738100591346759,0.685124338415306,0.8841243210313999,-0.3579668887533979,0.348933827351114,-0.3888097854593733,0.633646964071388,0.23341546110730832,-0.6238365173627743,-0.7075778910185139,0.2686679251038352,1.1621910526525827,0.9012962112060259,-0.9430094039799051,-0.8378432960225561,-9.36482819831803,-0.30732853524803355,10.80446116066288
8,-3.0234688903845384,-2.543099725873772,-0.23369676571109277,-0.7371153782706872,0.633813037686927,-1.2519941258835372,-0.8600408779893456,2.5167495640410023,-0.41810317455044754,-2.0535137243144477,1.2391954614503855,-0.36512981152892954,7.428454317712337,-1.593896366384713,1.0951469836098162,3.1377666137040365,-2.647813206447803,0.5261932621108462,-3.6439478099225093,-1.4380414483934523,-0.611387714393371,7.423369843911042,-1.7667223725437189,0.20127858542000399,0.3611568196607231,2.901263008770102,-1.7045674886454656,0.11085346175945555,-3.630592007498751,3.0214840275732127,-1.0380393054560453,3.5663498133074962,8.430881558912306,2.1077826138715055,-0.8670573229662147,-2.8971189057549958,-1.0681224960292308,4.196755828372157,0.9495253913336759,-0.7093771433531427,3.3520809668420437,3.754566058670253,4.893173993677975,-0.7466972768819606,0.8756564481955816,3.162731366925685,2.6224508139424034,-5.122620229098864,0.34531605516305225,2.7939820648508094,6.238990106004958,-0.862246770985678,1.5850641790359747,3.864390592206515,1.8284520503494142,1.4119183435313314,4.829941320100599,0.7674098637733949,-7.858500275494332,-1.5032371867430923,-2.0535137243144477,-0.23369676571109277,1.4119183435313314,3.5663498133074962,8.430881558912306,2.6224508139424034,-1.4380414483934523,-3.630592007498751,0.7674098637733949,3.3520809668420437,-2.0535137243144477,-0.41810317455044754,7.428454317712337,3.162731366925685,0.5261932621108462,-2.543099725873772,4.829941320100599,1.2391954614503855,-2.543099725873772,1.0951469836098162,1.0951469836098162,2.901263008770102,1.8284520503494142,1.5850641790359747,0.11085346175945555,-0.6904777115664218,-0.5965629295846528,-1.8166601035191046,0.7900432041297202,-0.4558827353720192,0.4620742558975168,-0.31575800821709465,-0.022965900314450522,-0.6851858784105075,-0.028257753298239353,-0.8712458118145106,-0.020839552771237623,1.457223075065956,0.5206047181610041,0.2910519010263632,-11.049552715319335,-1.069669685812626,10.41492054449369
9,1.2911441995095314,0.9011548208063551,0.00025998517632541684,1.9765156743250243,0.6203815129726057,-3.207119802854241,1.2544904071460423,-2.0159064564889353,1.1185367211096289,1.0045666301305944,-3.64653640372577,3.028468126257394,-5.216893064782462,2.120666711967738,-2.0918476551963194,-0.2936019825348966,1.3434555411307143,2.96377389676785,1.9481731829080324,-1.4806873777629563,2.1031266994339073,-4.920571551670833,3.0193977201593154,-5.73403776261593,1.7236395846930732,-1.409536955793839,-1.719356172638378,1.2816564775398955,2.4750909883768446,0.290225736959425,-2.9884646829342203,-1.318207832164794,-4.928316286944298,-2.1155227387584863,0.49983532163257427,0.14793633038932094,1.3123869886479915,-1.1901163445548253,-1.5163814215644702,-0.5206467402669268,-3.6807326680550023,0.05186676033828136,-6.671514656886046,-1.2009060477366278,1.6576153652778491,-3.6118920156417547,2.3626583056893335,0.8213885574498936,-5.692902977860785,0.5614577197037443,-2.1111410921745724,1.5277840341780544,0.37717193632993445,-0.3333685366028153,0.5755160290511299,-0.6679862883579485,-2.5411673225969262,-1.115390401890959,3.9740214247628587,2.3137161377876,1.0045666301305944,0.00025998517632541684,-0.6679862883579485,-1.318207832164794,-4.928316286944298,2.3626583056893335,-1.4806873777629563,2.4750909883768446,-1.115390401890959,-3.6807326680550023,1.0045666301305944,1.1185367211096289,-5.216893064782462,-3.6118920156417547,2.96377389676785,0.9011548208063551,-2.5411673225969262,-3.64653640372577,0.9011548208063551,-2.0918476551963194,-2.0918476551963194,-1.409536955793839,0.5755160290511299,0.37717193632993445,1.2816564775398955,-1.3197408180339942,0.5672564020580001,0.6644533843597537,0.2682657095322018,0.21428249173813113,-0.14018119361085737,0.6494025158224628,1.3970105549865224,0.33052817290541564,-0.971717179276927,-0.8952171441525554,0.7262398732709644,-0.9635914050207207,0.2010549873105696,-0.34554274141749064,-10.535235211560568,-1.674742582526058,10.730648819050414
